FlightNumber,Year,Month,DayofMonth,DayOfWeek,ScheduledDepTime,ScheduledArrTime,ScheduledTravelTime,Origin,Destination,Distance,ActualArrivalTimeStamp,WeatherStationID,GroundHeight,StationHeight,BarometerHeight,Latitude,Longitude,Origin_TimeZone,Destination_TimeZone,ScheduledDepDate,ScheduledDepTimeStamp,Diff_TimeZone,ScheduledArrivalTimestamp,ScheduledArrivalTimestamp1,TotalDelayTime,FlightDelayStatus,YearMonthDay,Time,SkyConditions,Visibility,DBT,DewPointTemp,RelativeHumidityPercent,WindSpeed,WindDirection,WindGustValue,StationPressure,HourlyPrecip,Timestamp,dest_YearMonthDay,dest_Time,dest_SkyConditions,dest_Visibility,dest_DBT,dest_DewPointTemp,dest_RelativeHumidityPercent,dest_WindSpeed,dest_WindDirection,dest_WindGustValue,dest_StationPressure,dest_HourlyPrecip,dest_Timestamp
HDN_DFW_55649,2004,1,2,5,14:11,17:16,125,HDN,DFW,769,2004-01-02 17:16:00,94025,0,0,0,40.29,-107.13,+7,+6,2-1-2004,2004-01-02 14:11:00,60,2004-01-02 15:16:00,02-01-2004 17:16,0,2,02-01-2004,09:55,SCT044 BKN050,10SM,32.0,19.0,59.0,9.0,300,0.0,29.83,0.0,2004-01-02 09:55:00,02-01-2004,09:55,SCT044 BKN050,10SM,32.0,19.0,59.0,9.0,300,0.0,29.83,0.0,2004-01-02 09:55:00
SJC_ONT_32633,2004,9,15,3,14:35,15:40,65,SJC,ONT,333,2004-09-15 15:40:00,23293,87,50,90,37.22,-121.56,+8,+8,15-9-2004,2004-09-15 14:35:00,0,2004-09-15 15:40:00,15-09-2004 15:40,0,2,15-09-2004,09:53,CLR,10SM,80.0,49.0,34.0,3.0,VRB,0.0,29.77,0.0,2004-09-15 09:53:00,15-09-2004,09:53,CLR,10SM,80.0,49.0,34.0,3.0,VRB,0.0,29.77,0.0,2004-09-15 09:53:00
SJU_BWI_30472,2004,7,26,1,17:40,21:28,228,SJU,BWI,1565,2004-07-26 21:28:00,11641,7,8,10,18.26,-66.0,+4,+5,26-7-2004,2004-07-26 17:40:00,-60,2004-07-26 22:28:00,26-07-2004 21:28,0,2,26-07-2004,09:56,FEW013 SCT033,10SM,85.0,76.0,75.0,11.0,070,0.0,30.02,0.02,2004-07-26 09:56:00,26-07-2004,09:56,FEW013 SCT033,10SM,85.0,76.0,75.0,11.0,070,0.0,30.02,0.02,2004-07-26 09:56:00
OAK_LAS_41942,2004,3,13,6,16:25,17:45,80,OAK,LAS,407,2004-03-13 17:45:00,23230,85,88,88,37.43,-122.13,+8,+8,13-3-2004,2004-03-13 16:25:00,0,2004-03-13 17:45:00,13-03-2004 17:45,0,2,13-03-2004,09:53,FEW200,10SM,66.0,54.0,65.0,3.0,VRB,0.0,29.96,0.0,2004-03-13 09:53:00,13-03-2004,09:53,FEW200,10SM,66.0,54.0,65.0,3.0,VRB,0.0,29.96,0.0,2004-03-13 09:53:00
SMF_ORD_49552,2004,7,25,7,06:01,12:03,242,SMF,ORD,1781,2004-07-25 12:03:00,93225,19,33,22,38.42,-121.35,+8,+6,25-7-2004,2004-07-25 06:01:00,120,2004-07-25 08:03:00,25-07-2004 12:03,0,2,25-07-2004,05:53,CLR,10SM,61.0,59.0,93.0,6.0,140,0.0,29.95,0.0,2004-07-25 05:53:00,25-07-2004,09:53,CLR,10SM,77.0,62.0,60.0,0.0,000,0.0,29.96,0.0,2004-07-25 09:53:00
LAX_PHL_36289,2004,3,4,4,12:30,20:28,298,LAX,PHL,2401,2004-03-04 21:33:00,23174,323,326,326,33.56,-118.25,+8,+5,4-3-2004,2004-03-04 12:30:00,180,2004-03-04 14:28:00,04-03-2004 20:28,65,1,04-03-2004,09:50,FEW050,7SM,62.0,53.0,73.0,6.0,140,14.0,29.58,0.0,2004-03-04 09:50:00,04-03-2004,09:50,FEW050,7SM,62.0,53.0,73.0,6.0,140,14.0,29.58,0.0,2004-03-04 09:50:00
LAS_SEA_46104,2004,3,7,7,11:00,13:34,154,LAS,SEA,866,2004-03-07 13:34:00,23169,2127,2180,2091,36.05,-115.1,+8,+8,7-3-2004,2004-03-07 11:00:00,0,2004-03-07 13:34:00,07-03-2004 13:34,0,2,07-03-2004,09:56,BKN250,10SM,66.0,31.0,27.0,8,050,0.0,28.18,0.0,2004-03-07 09:56:00,07-03-2004,09:56,BKN250,10SM,66.0,31.0,27.0,8,050,0.0,28.18,0.0,2004-03-07 09:56:00
ICT_DEN_55180,2004,7,31,6,15:55,16:12,77,ICT,DEN,419,2004-07-31 16:12:00,3928,1338,1340,1341,37.39,-97.26,+6,+7,31-7-2004,2004-07-31 15:55:00,-60,2004-07-31 18:12:00,31-07-2004 16:12,0,2,31-07-2004,09:56,SCT250,10SM,81.0,74.0,79.0,12.0,170,0.0,28.58,0.0,2004-07-31 09:56:00,31-07-2004,09:56,SCT250,10SM,81.0,74.0,79.0,12.0,170,0.0,28.58,0.0,2004-07-31 09:56:00
LAX_ORD_53482,2004,7,30,5,06:00,11:56,236,LAX,ORD,1745,2004-07-30 11:56:00,23174,323,326,326,33.56,-118.25,+8,+6,30-7-2004,2004-07-30 06:00:00,120,2004-07-30 07:56:00,30-07-2004 11:56,0,2,30-07-2004,05:50,SCT010 OVC014,5SM,65.0,60.0,84.0,3,150,0.0,29.56,0.0,2004-07-30 05:50:00,30-07-2004,09:50,SCT020 BKN030,8SM,70.0,60.0,71.0,8,280,0.0,29.59,0.0,2004-07-30 09:50:00
OKC_SLC_31139,2004,5,2,7,08:45,10:05,140,OKC,SLC,866,2004-05-02 10:05:00,13967,1281,1304,1284,35.23,-97.36,+6,+7,2-5-2004,2004-05-02 08:45:00,-60,2004-05-02 12:05:00,02-05-2004 10:05,0,2,02-05-2004,07:52,FEW085,10SM,55.0,43.0,64.0,9.0,230,0.0,28.83,0.0,2004-05-02 07:52:00,02-05-2004,09:52,FEW095 SCT140,10SM,64.0,42.0,45.0,15.0,240,0.0,28.81,0.0,2004-05-02 09:52:00
CVG_CLT_32132,2004,11,13,6,08:50,10:05,75,CVG,CLT,335,2004-11-13 10:05:00,93814,882,883,885,39.02,-84.4,+5,+5,13-11-2004,2004-11-13 08:50:00,0,2004-11-13 10:05:00,13-11-2004 10:05,0,2,13-11-2004,07:51,CLR,10SM,33.0,21.0,61.0,11.0,050,0.0,29.56,0.0,2004-11-13 07:51:00,13-11-2004,09:51,CLR,10SM,39.0,14.0,36.0,15.0,070,0.0,29.6,0.0,2004-11-13 09:51:00
FWA_DFW_27130,2004,7,19,1,06:50,09:13,143,FWA,DFW,859,2004-07-19 09:13:00,14827,803,828,806,41.01,-85.13,+5,+6,19-7-2004,2004-07-19 06:50:00,-60,2004-07-19 10:13:00,19-07-2004 09:13,0,2,19-07-2004,06:13,FEW001 BKN250,6SM,,,,4.0,240,0.0,,,2004-07-19 06:13:00,19-07-2004,08:54,BKN250,7SM,69.0,65.0,87.0,4,250,0.0,29.08,0.0,2004-07-19 08:54:00
BOS_EWR_34934,2004,5,12,3,06:30,07:38,68,BOS,EWR,200,2004-05-12 07:38:00,14739,19,30,180,42.22,-71.01,+5,+5,12-5-2004,2004-05-12 06:30:00,0,2004-05-12 07:38:00,12-05-2004 07:38,0,2,12-05-2004,05:54,FEW085,7SM,62.0,55.0,78.0,6,360,0.0,30.16,0.0,2004-05-12 05:54:00,12-05-2004,06:54,OVC090,7SM,63.0,55.0,76.0,4,360,0.0,30.17,0.0,2004-05-12 06:54:00
EWR_DTW_46441,2004,7,30,5,15:20,17:20,120,EWR,DTW,487,2004-07-30 19:27:00,14734,25,30,28,40.43,-74.1,+5,+5,30-7-2004,2004-07-30 15:20:00,0,2004-07-30 17:20:00,30-07-2004 17:20,127,1,30-07-2004,09:51,OVC019,5SM,78.0,74.0,87.0,6,170,0.0,30.11,0.0,2004-07-30 09:51:00,30-07-2004,09:51,OVC019,5SM,78.0,74.0,87.0,6,170,0.0,30.11,0.0,2004-07-30 09:51:00
DTW_BOS_32825,2004,11,5,5,13:34,15:17,103,DTW,BOS,632,2004-11-05 15:17:00,94847,628,664,631,42.13,-83.21,+5,+5,5-11-2004,2004-11-05 13:34:00,0,2004-11-05 15:17:00,05-11-2004 15:17,0,2,05-11-2004,09:54,FEW030 SCT200,10SM,45.0,30.0,56.0,16.0,280,19.0,29.32,0.0,2004-11-05 09:54:00,05-11-2004,09:54,FEW030 SCT200,10SM,45.0,30.0,56.0,16.0,280,19.0,29.32,0.0,2004-11-05 09:54:00
MIA_IAD_54906,2004,7,2,5,13:15,15:56,161,MIA,IAD,921,2004-07-02 15:56:00,12839,26,30,29,25.49,-80.18,+5,+5,2-7-2004,2004-07-02 13:15:00,0,2004-07-02 15:56:00,02-07-2004 15:56,0,2,02-07-2004,09:53,SCT027CB BKN100 BKN300,10SM,85.0,75.0,72.0,6.0,210,0.0,30.07,,2004-07-02 09:53:00,02-07-2004,09:53,SCT027CB BKN100 BKN300,10SM,85.0,75.0,72.0,6.0,210,0.0,30.07,,2004-07-02 09:53:00
LGA_DFW_47962,2004,3,27,6,11:38,14:40,242,LGA,DFW,1389,2004-03-27 14:40:00,14732,36,31,39,40.47,-73.53,+5,+6,27-3-2004,2004-03-27 11:38:00,-60,2004-03-27 16:40:00,27-03-2004 14:40,0,2,27-03-2004,09:51,OVC033,8SM,58.0,52.0,80.0,5.0,270,0.0,30.12,,2004-03-27 09:51:00,27-03-2004,09:51,OVC033,8SM,58.0,52.0,80.0,5.0,270,0.0,30.12,,2004-03-27 09:51:00
DEN_PHL_34102,2004,9,25,6,16:00,21:32,212,DEN,PHL,1557,2004-09-25 21:32:00,3017,5379,5431,5382,39.5,-104.4,+7,+5,25-9-2004,2004-09-25 16:00:00,120,2004-09-25 17:32:00,25-09-2004 21:32,0,2,25-09-2004,09:53,FEW110 SCT200,10SM,64.0,42.0,45.0,7,120,0.0,24.88,0.0,2004-09-25 09:53:00,25-09-2004,09:53,FEW110 SCT200,10SM,64.0,42.0,45.0,7,120,0.0,24.88,0.0,2004-09-25 09:53:00
DAY_ATL_29151,2004,7,3,6,05:45,07:20,95,DAY,ATL,432,2004-07-03 09:01:00,93815,1001,1003,1004,39.55,-84.13,+6,+5,3-7-2004,2004-07-03 05:45:00,60,2004-07-03 06:20:00,03-07-2004 07:20,101,1,03-07-2004,00:54,CLR,10SM,71.0,60.0,68.0,7.0,080,0.0,28.95,0.0,2004-07-03 00:54:00,03-07-2004,06:54,BKN100,6SM,70.0,63.0,79.0,7.0,120,0.0,28.91,0.0,2004-07-03 06:54:00
SEA_DFW_42210,2004,7,29,4,12:16,18:10,234,SEA,DFW,1660,2004-07-29 18:10:00,24233,447,450,450,47.28,-122.19,+8,+6,29-7-2004,2004-07-29 12:16:00,120,2004-07-29 14:10:00,29-07-2004 18:10,0,2,29-07-2004,09:56,FEW200,10SM,73.0,58.0,60.0,3.0,VRB,0.0,29.52,0.0,2004-07-29 09:56:00,29-07-2004,09:56,FEW200,10SM,73.0,58.0,60.0,3.0,VRB,0.0,29.52,0.0,2004-07-29 09:56:00
AZO_MSP_37141,2004,5,31,1,07:35,08:01,86,AZO,MSP,426,2004-05-31 08:01:00,94815,892,874,895,42.14,-85.33,+5,+6,31-5-2004,2004-05-31 07:35:00,-60,2004-05-31 10:01:00,31-05-2004 08:01,0,2,31-05-2004,06:53,OVC007,2.5SM,66.0,64.0,93.0,10.0,170,0.0,28.48,,2004-05-31 06:53:00,31-05-2004,08:00,OVC005,2.5SM,,,,12.0,180,0.0,,,2004-05-31 08:00:00
ORD_OMA_35844,2004,5,4,2,12:10,13:45,95,ORD,OMA,416,2004-05-04 13:45:00,94846,655,674,658,41.59,-87.55,+6,+6,4-5-2004,2004-05-04 12:10:00,0,2004-05-04 13:45:00,04-05-2004 13:45,0,2,04-05-2004,09:56,FEW100 BKN250,10SM,61.0,43.0,52.0,10.0,220,21.0,29.21,0.0,2004-05-04 09:56:00,04-05-2004,09:56,FEW100 BKN250,10SM,61.0,43.0,52.0,10.0,220,21.0,29.21,0.0,2004-05-04 09:56:00
CLT_TPA_54574,2004,1,2,5,08:40,10:24,104,CLT,TPA,508,2004-01-02 10:24:00,13881,721,769,724,35.13,-80.56,+5,+5,2-1-2004,2004-01-02 08:40:00,0,2004-01-02 10:24:00,02-01-2004 10:24,0,2,02-01-2004,07:51,BKN095 OVC250,10SM,45.0,35.0,68.0,6.0,160,0.0,29.47,0.0,2004-01-02 07:51:00,02-01-2004,09:51,FEW050 BKN130 OVC200,10SM,54.0,34.0,47.0,4.0,170,0.0,29.5,0.0,2004-01-02 09:51:00
PHX_ORD_47130,2004,9,10,5,11:20,16:41,201,PHX,ORD,1440,2004-09-10 16:41:00,23183,1103,1107,1106,33.26,-111.59,+7,+6,10-9-2004,2004-09-10 11:20:00,60,2004-09-10 13:41:00,10-09-2004 16:41,0,2,10-09-2004,09:56,FEW150,10SM,94.0,41.0,16.0,8.0,100,0.0,28.75,0.0,2004-09-10 09:56:00,10-09-2004,09:56,FEW150,10SM,94.0,41.0,16.0,8.0,100,0.0,28.75,0.0,2004-09-10 09:56:00
DEN_PHX_50493,2004,7,9,5,06:00,06:45,105,DEN,PHX,602,2004-07-09 06:45:00,3017,5379,5431,5382,39.5,-104.4,+7,+7,9-7-2004,2004-07-09 06:00:00,0,2004-07-09 07:45:00,09-07-2004 06:45,0,2,09-07-2004,05:53,FEW090 SCT140,10SM,61.0,54.0,78.0,11.0,160,0.0,24.7,0.0,2004-07-09 05:53:00,09-07-2004,05:53,FEW090 SCT140,10SM,61.0,54.0,78.0,11.0,160,0.0,24.7,0.0,2004-07-09 05:53:00
LGA_CAE_43142,2004,7,27,2,16:25,18:35,130,LGA,CAE,617,2004-07-27 20:04:00,14732,36,31,39,40.47,-73.53,+5,+5,27-7-2004,2004-07-27 16:25:00,0,2004-07-27 18:35:00,27-07-2004 18:35,89,1,27-07-2004,09:51,OVC020,10SM,71.0,63.0,76.0,10.0,130,0.0,30.03,0.0,2004-07-27 09:51:00,27-07-2004,09:51,OVC020,10SM,71.0,63.0,76.0,10.0,130,0.0,30.03,0.0,2004-07-27 09:51:00
ANC_AKN_34207,2004,5,4,2,09:52,11:02,70,ANC,AKN,289,2004-05-04 11:02:00,26451,130,132,133,61.1,-149.59,+9,+9,4-5-2004,2004-05-04 09:52:00,0,2004-05-04 11:02:00,04-05-2004 11:02,0,2,04-05-2004,08:53,FEW200,10SM,48.0,38.0,68.0,5.0,300,0.0,30.13,0.0,2004-05-04 08:53:00,04-05-2004,09:53,FEW200,10SM,50.0,39.0,66.0,4.0,300,0.0,30.13,0.0,2004-05-04 09:53:00
IAD_FLL_29733,2004,9,17,5,17:00,19:50,170,IAD,FLL,901,2004-09-17 19:50:00,93738,306,323,309,38.56,-77.27,+5,+5,17-9-2004,2004-09-17 17:00:00,0,2004-09-17 19:50:00,17-09-2004 19:50,0,2,17-09-2004,09:56,SCT006 BKN013 OVC021,0.75SM,,,,6.0,VRB,0.0,,,2004-09-17 09:56:00,17-09-2004,09:56,SCT006 BKN013 OVC021,0.75SM,,,,6.0,VRB,0.0,,,2004-09-17 09:56:00
IAH_CAE_49807,2004,7,4,7,13:30,16:56,146,IAH,CAE,878,2004-07-04 16:56:00,12960,118,108,121,29.59,-95.22,+6,+5,4-7-2004,2004-07-04 13:30:00,60,2004-07-04 14:56:00,04-07-2004 16:56,0,2,04-07-2004,09:53,SCT027,10SM,86.0,72.0,63.0,6,220,0.0,29.85,0.0,2004-07-04 09:53:00,04-07-2004,09:53,SCT027,10SM,86.0,72.0,63.0,6,220,0.0,29.85,0.0,2004-07-04 09:53:00
EWR_MCI_41179,2004,3,24,3,14:40,16:50,190,EWR,MCI,1092,2004-03-24 16:50:00,14734,25,30,28,40.43,-74.1,+5,+6,24-3-2004,2004-03-24 14:40:00,-60,2004-03-24 18:50:00,24-03-2004 16:50,0,2,24-03-2004,09:51,SCT250,10SM,53.0,20.0,27.0,10.0,240,0.0,30.49,0.0,2004-03-24 09:51:00,24-03-2004,09:51,SCT250,10SM,53.0,20.0,27.0,10.0,240,0.0,30.49,0.0,2004-03-24 09:51:00
ROC_CVG_32130,2004,5,23,7,16:36,18:19,103,ROC,CVG,461,2004-05-23 19:09:00,14768,585,555,588,43.07,-77.41,+5,+5,23-5-2004,2004-05-23 16:36:00,0,2004-05-23 18:19:00,23-05-2004 18:19,50,1,23-05-2004,09:54,OVC003,7SM,55.0,54.0,96.0,3.0,060,0.0,29.25,,2004-05-23 09:54:00,23-05-2004,09:54,OVC003,7SM,55.0,54.0,96.0,3.0,060,0.0,29.25,,2004-05-23 09:54:00
SFO_HNL_27351,2004,3,28,7,08:40,12:15,335,SFO,HNL,2398,2004-03-28 12:15:00,23234,86,18,89,37.37,-122.24,+8,+10,28-3-2004,2004-03-28 08:40:00,-120,2004-03-28 16:15:00,28-03-2004 12:15,0,2,28-03-2004,07:56,FEW250,10SM,57.0,53.0,87.0,3.0,020,0.0,30.07,0.0,2004-03-28 07:56:00,28-03-2004,09:56,FEW250,10SM,59.0,54.0,83.0,3.0,040,0.0,30.05,0.0,2004-03-28 09:56:00
PHX_DEN_42931,2004,3,24,3,14:11,15:53,102,PHX,DEN,602,2004-03-24 15:53:00,23183,1103,1107,1106,33.26,-111.59,+7,+7,24-3-2004,2004-03-24 14:11:00,0,2004-03-24 15:53:00,24-03-2004 15:53,0,2,24-03-2004,09:56,BKN250,10SM,79.0,42.0,27.0,5.0,120,0.0,28.77,0.0,2004-03-24 09:56:00,24-03-2004,09:56,BKN250,10SM,79.0,42.0,27.0,5.0,120,0.0,28.77,0.0,2004-03-24 09:56:00
ATL_DAB_27957,2004,7,21,3,09:50,11:18,88,ATL,DAB,366,2004-07-21 11:18:00,13874,971,1026,974,33.38,-84.26,+5,+5,21-7-2004,2004-07-21 09:50:00,0,2004-07-21 11:18:00,21-07-2004 11:18,0,2,21-07-2004,08:53,CLR,6SM,79.0,65.0,62.0,5.0,340,0.0,29.03,0.0,2004-07-21 08:53:00,21-07-2004,09:53,CLR,7SM,82.0,66.0,58.0,4.0,VRB,0.0,29.04,0.0,2004-07-21 09:53:00
EWR_FLL_54446,2004,3,24,3,12:00,15:01,181,EWR,FLL,1065,2004-03-24 15:01:00,14734,25,30,28,40.43,-74.1,+5,+5,24-3-2004,2004-03-24 12:00:00,0,2004-03-24 15:01:00,24-03-2004 15:01,0,2,24-03-2004,09:51,SCT250,10SM,53.0,20.0,27.0,10.0,240,0.0,30.49,0.0,2004-03-24 09:51:00,24-03-2004,09:51,SCT250,10SM,53.0,20.0,27.0,10.0,240,0.0,30.49,0.0,2004-03-24 09:51:00
OAK_IAD_46269,2004,7,16,5,12:35,20:35,300,OAK,IAD,2408,2004-07-16 20:35:00,23230,85,88,88,37.43,-122.13,+8,+5,16-7-2004,2004-07-16 12:35:00,180,2004-07-16 14:35:00,16-07-2004 20:35,0,2,16-07-2004,09:53,FEW006 SCT200,10SM,63.0,56.0,78.0,9.0,280,0.0,29.93,0.0,2004-07-16 09:53:00,16-07-2004,09:53,FEW006 SCT200,10SM,63.0,56.0,78.0,9.0,280,0.0,29.93,0.0,2004-07-16 09:53:00
LGA_BOS_31805,2004,7,31,6,18:00,19:10,70,LGA,BOS,185,2004-07-31 19:10:00,14732,36,31,39,40.47,-73.53,+5,+5,31-7-2004,2004-07-31 18:00:00,0,2004-07-31 19:10:00,31-07-2004 19:10,0,2,31-07-2004,09:51,BKN026 BKN033,10SM,82.0,72.0,72.0,11.0,220,0.0,30.05,0.0,2004-07-31 09:51:00,31-07-2004,09:51,BKN026 BKN033,10SM,82.0,72.0,72.0,11.0,220,0.0,30.05,0.0,2004-07-31 09:51:00
DEN_MTJ_48321,2004,1,3,6,16:36,17:40,64,DEN,MTJ,197,2004-01-03 18:47:00,3017,5379,5431,5382,39.5,-104.4,+7,+7,3-1-2004,2004-01-03 16:36:00,0,2004-01-03 17:40:00,03-01-2004 17:40,67,1,03-01-2004,09:53,BKN029 OVC034,3SM,24.0,20.0,84.0,14.0,140,0.0,24.46,,2004-01-03 09:53:00,03-01-2004,09:53,BKN029 OVC034,3SM,24.0,20.0,84.0,14.0,140,0.0,24.46,,2004-01-03 09:53:00
SFO_EWR_35728,2004,3,20,6,08:45,16:58,313,SFO,EWR,2565,2004-03-20 16:58:00,23234,86,18,89,37.37,-122.24,+8,+5,20-3-2004,2004-03-20 08:45:00,180,2004-03-20 10:58:00,20-03-2004 16:58,0,2,20-03-2004,07:56,FEW200,10SM,57.0,52.0,83.0,0.0,000,0.0,30.0,0.0,2004-03-20 07:56:00,20-03-2004,09:56,FEW200,10SM,60.0,54.0,80.0,4.0,030,0.0,30.01,0.0,2004-03-20 09:56:00
CVG_PHL_38962,2004,7,31,6,17:35,19:21,106,CVG,PHL,507,2004-07-31 20:52:00,93814,882,883,885,39.02,-84.4,+5,+5,31-7-2004,2004-07-31 17:35:00,0,2004-07-31 19:21:00,31-07-2004 19:21,91,1,31-07-2004,09:51,BKN007 BKN011 OVC016,6SM,75.0,71.0,88.0,5.0,230,0.0,29.03,0.0,2004-07-31 09:51:00,31-07-2004,09:51,BKN007 BKN011 OVC016,6SM,75.0,71.0,88.0,5.0,230,0.0,29.03,0.0,2004-07-31 09:51:00
SLC_MSP_36849,2004,11,6,6,10:20,13:54,154,SLC,MSP,991,2004-11-06 13:54:00,24127,4221,4227,4224,40.47,-111.58,+7,+6,6-11-2004,2004-11-06 10:20:00,60,2004-11-06 11:54:00,06-11-2004 13:54,0,2,06-11-2004,09:56,FEW200,10SM,46.0,34.0,63.0,0.0,000,0.0,25.95,0.0,2004-11-06 09:56:00,06-11-2004,09:56,FEW200,10SM,46.0,34.0,63.0,0.0,000,0.0,25.95,0.0,2004-11-06 09:56:00
ATL_MIA_25898,2004,5,25,2,16:01,17:48,107,ATL,MIA,595,2004-05-25 17:48:00,13874,971,1026,974,33.38,-84.26,+5,+5,25-5-2004,2004-05-25 16:01:00,0,2004-05-25 17:48:00,25-05-2004 17:48,0,2,25-05-2004,09:53,FEW025 SCT090 BKN200 BKN300,10SM,80.0,68.0,67.0,7.0,300,0.0,29.04,0.0,2004-05-25 09:53:00,25-05-2004,09:53,FEW025 SCT090 BKN200 BKN300,10SM,80.0,68.0,67.0,7.0,300,0.0,29.04,0.0,2004-05-25 09:53:00
SJC_LAS_36815,2004,11,25,4,09:35,10:55,80,SJC,LAS,386,2004-11-25 10:55:00,23293,87,50,90,37.22,-121.56,+8,+8,25-11-2004,2004-11-25 09:35:00,0,2004-11-25 10:55:00,25-11-2004 10:55,0,2,25-11-2004,08:53,FEW008 BKN010 OVC013,5SM,53.0,44.0,72.0,0.0,000,0.0,30.13,0.0,2004-11-25 08:53:00,25-11-2004,09:53,FEW006 BKN010 OVC013,4SM,55.0,46.0,72.0,0.0,000,0.0,30.13,0.0,2004-11-25 09:53:00
SAN_LAS_52799,2004,3,26,5,10:45,11:55,70,SAN,LAS,258,2004-03-26 11:55:00,23188,78,28,81,32.44,-117.1,+8,+8,26-3-2004,2004-03-26 10:45:00,0,2004-03-26 11:55:00,26-03-2004 11:55,0,2,26-03-2004,09:51,SCT015 BKN021 OVC039,10SM,64.0,54.0,70.0,12.0,250,0.0,30.06,0.0,2004-03-26 09:51:00,26-03-2004,09:51,SCT015 BKN021 OVC039,10SM,64.0,54.0,70.0,12.0,250,0.0,30.06,0.0,2004-03-26 09:51:00
SFO_SNA_53963,2004,7,10,6,09:30,10:59,89,SFO,SNA,372,2004-07-10 10:59:00,23234,86,18,89,37.37,-122.24,+8,+8,10-7-2004,2004-07-10 09:30:00,0,2004-07-10 10:59:00,10-07-2004 10:59,0,2,10-07-2004,08:56,FEW006 SCT015,10SM,61.0,53.0,75.0,12.0,270,0.0,29.92,0.0,2004-07-10 08:56:00,10-07-2004,09:56,FEW006 SCT015,10SM,63.0,53.0,70.0,13.0,290,0.0,29.92,0.0,2004-07-10 09:56:00
PIE_MDW_43511,2004,9,13,1,12:23,13:57,154,PIE,MDW,999,2004-09-13 13:57:00,12873,11,11,14,27.55,-82.41,+5,+6,13-9-2004,2004-09-13 12:23:00,-60,2004-09-13 15:57:00,13-09-2004 13:57,0,2,13-09-2004,09:53,CLR,10SM,85.0,75.0,72.0,13,090,18.0,29.98,0.0,2004-09-13 09:53:00,13-09-2004,09:53,CLR,10SM,85.0,75.0,72.0,13,090,18.0,29.98,0.0,2004-09-13 09:53:00
MKE_CVG_29581,2004,5,18,2,15:54,18:20,86,MKE,CVG,318,2004-05-18 18:20:00,14839,677,693,680,42.57,-87.54,+6,+5,18-5-2004,2004-05-18 15:54:00,60,2004-05-18 16:20:00,18-05-2004 18:20,0,2,18-05-2004,09:52,OVC023,10SM,49.0,43.0,80.0,12,020,17.0,29.44,0.0,2004-05-18 09:52:00,18-05-2004,09:52,OVC023,10SM,49.0,43.0,80.0,12,020,17.0,29.44,0.0,2004-05-18 09:52:00
CRW_ORD_36391,2004,11,3,3,17:40,18:22,102,CRW,ORD,416,2004-11-03 18:22:00,13866,1023,982,1026,38.23,-81.35,+5,+6,3-11-2004,2004-11-03 17:40:00,-60,2004-11-03 20:22:00,03-11-2004 18:22,0,2,03-11-2004,09:54,OVC014,10SM,51.0,46.0,83.0,8.0,020,0.0,29.13,0.0,2004-11-03 09:54:00,03-11-2004,09:54,OVC014,10SM,51.0,46.0,83.0,8.0,020,0.0,29.13,0.0,2004-11-03 09:54:00
IAH_AMA_34684,2004,1,2,5,14:25,16:06,101,IAH,AMA,519,2004-01-02 16:06:00,12960,118,108,121,29.59,-95.22,+6,+6,2-1-2004,2004-01-02 14:25:00,0,2004-01-02 16:06:00,02-01-2004 16:06,0,2,02-01-2004,09:53,BKN009 BKN016 OVC030,2.5SM,70.0,68.0,93.0,6.0,170,0.0,30.04,0.0,2004-01-02 09:53:00,02-01-2004,09:53,BKN009 BKN016 OVC030,2.5SM,70.0,68.0,93.0,6.0,170,0.0,30.04,0.0,2004-01-02 09:53:00
LAX_MIA_45490,2004,9,23,4,13:35,21:30,295,LAX,MIA,2342,2004-09-23 21:30:00,23174,323,326,326,33.56,-118.25,+8,+5,23-9-2004,2004-09-23 13:35:00,180,2004-09-23 15:30:00,23-09-2004 21:30,0,2,23-09-2004,09:50,SCT200 BKN250,10SM,84.0,37.0,19.0,3.0,VRB,0.0,29.64,0.0,2004-09-23 09:50:00,23-09-2004,09:50,SCT200 BKN250,10SM,84.0,37.0,19.0,3.0,VRB,0.0,29.64,0.0,2004-09-23 09:50:00
BOS_PHL_55583,2004,7,31,6,09:55,11:25,90,BOS,PHL,280,2004-07-31 11:25:00,14739,19,30,180,42.22,-71.01,+5,+5,31-7-2004,2004-07-31 09:55:00,0,2004-07-31 11:25:00,31-07-2004 11:25,0,2,31-07-2004,09:54,BKN038 BKN200,10SM,83.0,67.0,59.0,17.0,220,0.0,30.08,0.0,2004-07-31 09:54:00,31-07-2004,09:54,BKN038 BKN200,10SM,83.0,67.0,59.0,17.0,220,0.0,30.08,0.0,2004-07-31 09:54:00
LIT_IAH_43591,2004,7,2,5,15:18,16:49,91,LIT,IAH,374,2004-07-02 16:49:00,13963,289,257,292,34.45,-92.14,+6,+6,2-7-2004,2004-07-02 15:18:00,0,2004-07-02 16:49:00,02-07-2004 16:49,0,2,02-07-2004,09:53,SCT007 BKN012 OVC035,6SM,77.0,73.0,88.0,4.0,180,0.0,29.72,,2004-07-02 09:53:00,02-07-2004,09:53,SCT007 BKN012 OVC035,6SM,77.0,73.0,88.0,4.0,180,0.0,29.72,,2004-07-02 09:53:00
